,,,,,,,,,,PAGE: 15,
<< Back to Document Map,,,,,,,,,,,
,,,,,,,,,,,
ORINumber,Agency,Population,Murder,Rape,Robbery,Assault,Burglary,Larceny,Auto Theft,Total,Months
,,,,,,,,,,,
,Number of Offenses,,0,0,0,0,0,17,0,17,10
,"Rate Per 100,000",,0,0,0,0,0,1505.7,0,1505.7,0
,Number of Clearances,,0,0,0,0,0,0,0,0,0
,Percent Cleared,,0,0,0,0,0,0,0,0,0
,Number of Arrests,,0,0,0,0,0,2,0,2,0
NJ0152900,SOUTH TOMS RIVER PD,3740,,,,,,,,,
,Number of Offenses,,0,0,2,5,6,24,2,39,12
,"Rate Per 100,000",,0,0,53.4,133.7,160.3,641.8,53.5,1042.8,0
,Number of Clearances,,0,0,0,3,0,3,0,6,0
,Percent Cleared,,0,0,0,200,0,72,0,71,0
,Number of Arrests,,0,0,0,5,0,7,0,12,0
NJ0153000,STAFFORD TWP PD,27141,,,,,,,,,
,Number of Offenses,,0,4,1,27,19,205,8,264,12
,"Rate Per 100,000",,0,14.8,3.7,99.5,70.1,755.2,29.5,972.7,0
,Number of Clearances,,0,0,1,19,7,84,2,113,0
,Percent Cleared,,0,0,100,283,317,161,75,165,0
,Number of Arrests,,0,0,0,14,3,87,2,106,0
NJ0153100,SURF CITY PD,1174,,,,,,,,,
,Number of Offenses,,0,2,0,0,3,5,0,10,12
,"Rate Per 100,000",,0,170.4,0,0,255.6,425.9,0,851.8,0
,Number of Clearances,,0,0,0,0,2,2,0,4,0
,Percent Cleared,,0,0,0,0,150,125,0,137,0
,Number of Arrests,,0,0,0,0,1,1,0,2,0
NJ0150700,TOMS RIVER TOWNSHIP,92191,,,,,,,,,
,Number of Offenses,,1,13,18,40,136,1070,42,1320,12
,"Rate Per 100,000",,1.1,14.2,19.5,43.5,147.5,1160.6,45.5,1431.9,0
,Number of Clearances,,1,4,10,36,32,232,5,320,0
,Percent Cleared,,100,136,200,355,100,86,41,96,0
,Number of Arrests,,4,1,9,11,28,156,2,211,0
NJ0153200,TUCKERTON BORO PD,3336,,,,,,,,,
,Number of Offenses,,0,0,0,1,7,23,6,37,12
,"Rate Per 100,000",,0,0,0,30,209.9,689.4,179.9,1109.2,0
,Number of Clearances,,0,0,0,1,5,7,2,15,0
,Percent Cleared,,0,0,0,100,225,111,50,143,0
,Number of Arrests,,0,0,0,1,4,6,5,16,0
,County Totals - Ocean County,,,,,,,,,,
,Population,592460,,,,,,,,,
,Number of Offenses,,6,73,101,332,909,4544,185,6150,0
,"Rate Per 100,000",,1.1,12.3,17.1,56.5,154.7,773.6,31.5,1046.9,0
,Number of Clearances,,6,33,48,268,150,823,33,1361,0
,Percent Cleared,,225,184,194,326,70,75,73,91,0
,Number of Arrests,,10,20,40,221,135,729,32,1187,0
