,,,,,,,,,,PAGE: 3,
<< Back to Document Map,,,,,,,,,,,
,,,,,,,,,,,
ORINumber,Agency,Population,Murder,Rape,Robbery,Assault,Burglary,Larceny,Auto Theft,Total,Months
,,,,,,,,,,,
,"Rate Per 100,000",,2.4,33.6,38.4,50.4,105.6,1179.5,62.4,1472.6,0
,Number of Clearances,,1,0,5,15,5,107,2,135,0
,Percent Cleared,,100,0,173,289,48,81,20,82,0
,Number of Arrests,,1,0,5,20,9,138,2,175,0
NJ0032700,NORTH HANOVER TWP PD,7518,,,,,,,,,
,Number of Offenses,,0,0,0,3,3,13,2,21,12
,"Rate Per 100,000",,0,0,0,39.9,39.9,172.9,26.6,279.3,0
,Number of Clearances,,0,0,0,3,0,4,2,9,0
,Percent Cleared,,0,0,0,200,0,125,200,178,0
,Number of Arrests,,0,0,0,2,0,0,1,3,0
NJ0032800,PALMYRA BORO PD,7198,,,,,,,,,
,Number of Offenses,,1,1,0,6,17,100,3,128,12
,"Rate Per 100,000",,13.9,13.9,0,83.4,236.2,1389.4,41.7,1778.2,0
,Number of Clearances,,0,1,0,3,8,26,1,39,0
,Percent Cleared,,0,0,0,183,227,104,100,124,0
,Number of Arrests,,0,1,0,2,8,24,1,36,0
NJ0032900,PEMBERTON BORO PD,1331,,,,,,,,,
,Number of Offenses,,0,0,2,1,7,17,0,27,11
,"Rate Per 100,000",,0,0,150.2,75.1,525.9,1277.2,0,2028.5,0
,Number of Clearances,,0,0,1,1,0,7,0,9,0
,Percent Cleared,,0,0,100,100,0,119,0,124,0
,Number of Arrests,,0,0,1,2,0,3,0,6,0
NJ0033000,PEMBERTON TWP PD,27212,,,,,,,,,
,Number of Offenses,,1,2,11,58,114,299,22,507,12
,"Rate Per 100,000",,3.7,7.3,40.3,213.1,418.9,1098.8,80.7,1863.1,0
,Number of Clearances,,0,5,4,41,9,69,5,133,0
,Percent Cleared,,0,50,83,242,31,88,76,99,0
,Number of Arrests,,0,0,7,38,19,41,2,107,0
NJ0033200,RIVERTON BORO PD,2698,,,,,,,,,
,Number of Offenses,,0,0,0,0,2,23,0,25,12
,"Rate Per 100,000",,0,0,0,0,74.1,852.4,0,926.5,0
,Number of Clearances,,0,0,0,0,0,14,0,14,0
,Percent Cleared,,0,0,0,0,0,258,0,248,0
,Number of Arrests,,0,0,0,0,1,13,0,14,0
NJ0033500,SPRINGFIELD TWP PD,3280,,,,,,,,,
,Number of Offenses,,0,0,0,2,1,15,2,20,12
,"Rate Per 100,000",,0,0,0,61,30.5,457.3,61,609.8,0
,Number of Clearances,,0,0,0,2,0,1,0,3,0
,Percent Cleared,,0,0,0,100,0,33,0,133,0
,Number of Arrests,,0,0,0,3,0,1,0,4,0
NJ0033800,WESTAMPTON TWP PD,8752,,,,,,,,,
,Number of Offenses,,0,9,6,15,17,131,11,189,12
