,,,,,,,,,,PAGE: 14,
<< Back to Document Map,,,,,,,,,,,
,,,,,,,,,,,
ORINumber,Agency,Population,Murder,Rape,Robbery,Assault,Burglary,Larceny,Auto Theft,Total,Months
,,,,,,,,,,,
,Number of Offenses,,1,9,3,10,59,233,34,349,12
,"Rate Per 100,000",,1.9,17.1,5.7,19,112.4,444.4,64.8,665.5,0
,Number of Clearances,,1,2,1,7,5,44,3,63,0
,Percent Cleared,,100,66,100,213,31,76,33,72,0
,Number of Arrests,,1,2,1,11,8,40,1,64,0
NJ0143100,PEQUANNOCK PD,15177,,,,,,,,,
,Number of Offenses,,0,0,3,4,13,60,0,80,12
,"Rate Per 100,000",,0,0,19.8,26.4,85.8,395.3,0,527.1,0
,Number of Clearances,,0,0,1,3,1,18,0,23,0
,Percent Cleared,,0,0,50,200,33,123,0,115,0
,Number of Arrests,,0,0,1,3,1,16,0,21,0
NJ0143200,RANDOLPH TWP PD,25552,,,,,,,,,
,Number of Offenses,,0,1,1,6,10,81,8,107,12
,"Rate Per 100,000",,0,3.9,3.9,23.4,39.1,316.9,31.2,418.8,0
,Number of Clearances,,0,0,0,5,1,3,0,9,0
,Percent Cleared,,0,0,0,267,20,16,0,37,0
,Number of Arrests,,0,0,1,6,1,2,0,10,0
NJ0143300,RIVERDALE PD,4293,,,,,,,,,
,Number of Offenses,,0,0,0,2,9,83,4,98,12
,"Rate Per 100,000",,0,0,0,46.6,209.7,1933.4,93.2,2282.7,0
,Number of Clearances,,0,0,0,2,1,40,0,43,0
,Percent Cleared,,0,0,0,100,25,195,0,178,0
,Number of Arrests,,0,0,0,1,0,41,0,42,0
NJ0143400,ROCKAWAY BORO PD,6388,,,,,,,,,
,Number of Offenses,,0,0,1,0,13,37,3,54,12
,"Rate Per 100,000",,0,0,15.7,0,203.5,579.3,47,845.4,0
,Number of Clearances,,0,0,1,0,4,4,1,10,0
,Percent Cleared,,0,0,100,0,85,26,100,55,0
,Number of Arrests,,0,0,1,1,4,2,0,8,0
NJ0143500,ROCKAWAY TWP PD,25328,,,,,,,,,
,Number of Offenses,,0,0,2,11,20,203,8,244,12
,"Rate Per 100,000",,0,0,7.8,43.3,78.9,801.5,31.5,963.4,0
,Number of Clearances,,0,0,1,7,1,53,1,63,0
,Percent Cleared,,0,0,100,200,17,103,33,103,0
,Number of Arrests,,0,0,2,8,1,58,0,69,0
NJ0143600,ROXBURY TWP PD,23010,,,,,,,,,
,Number of Offenses,,0,0,2,1,11,83,0,97,11
,"Rate Per 100,000",,0,0,8.6,4.3,47.8,360.7,0,421.5,0
,Number of Clearances,,0,0,1,1,1,15,0,18,0
,Percent Cleared,,0,0,100,100,50,69,0,76,0
,Number of Arrests,,0,0,0,5,1,25,0,31,0
NJ0143800,WASHINGTON TWP PD,18484,,,,,,,,,
,Number of Offenses,,0,3,0,9,13,63,4,92,12
,"Rate Per 100,000",,0,16.2,0,48.7,70.4,340.9,21.6,497.8,0
,Number of Clearances,,0,0,0,9,0,10,1,20,0
,Percent Cleared,,0,0,0,200,0,59,100,85,0
,Number of Arrests,,0,0,0,9,0,12,0,21,0
NJ0143900,WHARTON BORO PD,6482,,,,,,,,,
,Number of Offenses,,0,0,3,7,9,47,1,67,12
,"Rate Per 100,000",,0,0,46.3,108.1,138.9,725,15.4,1033.7,0
,Number of Clearances,,0,0,2,6,1,19,0,28,0
,Percent Cleared,,0,0,150,267,100,162,0,173,0
,Number of Arrests,,0,0,1,7,1,18,0,27,0
,County Totals - Morris County,,,,,,,,,,
,Population,492140,,,,,,,,,
,Number of Offenses,,2,41,43,171,412,2365,202,3236,0
,"Rate Per 100,000",,0.4,8.2,8.6,34.7,83.7,480.3,41,657.1,0
,Number of Clearances,,2,16,13,122,55,479,17,704,0
,Percent Cleared,,100,146,119,294,54,83,34,89,0
,Number of Arrests,,3,18,15,149,99,550,23,857,0
